public_body_id,ident,title,campaign
84,,Entwurf eines Gesetzes zu dem Protokoll vom 17. März 2014 zur Änderung des Abkommens vom 30. März 2010 zwischen der Bundesrepublik Deutschland und dem Vereinigten Königreich Großbritannien und Nordirland zur Vermeidung der Doppelbesteuerung und zur Verhinderung der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Protokoll vom 24. Juni 2013 zur Änderung des Abkommens vom 4. Oktober 1991 zwischen der Bundesrepublik Deutschland und dem Königreich Norwegen zur Vermeidung der Doppelbesteuerung und über gegenseitige Amtshilfe auf dem Gebiet der Steuern vom Einkommen und vom Vermögen sowie des dazugehörigen Protokolls,referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Protokoll vom 3. Dezember 2014 zur Änderung des Abkommens vom 30. März 2011 zwischen der Bundesrepublik Deutschland und Irland zur Vermeidung der Doppelbesteuerung und zur Verhinderung der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Zusatzabkommen vom 31. März 2015 zum Abkommen vom 21. Juli 1959 zwischen der Bundesrepublik Deutschland und der Französischen Republik zur Vermeidung der Doppelbesteuerungen und über gegenseitige Amts- und Rechtshilfe auf dem Gebiete der Steuern vom Einkommen und vom Vermögen sowie der Gewerbesteuern und der Grundsteuern,referentenentwurfe
84,,"Entwurf eines Gesetzes zu dem Übereinkommen vom 10. März 2009 zwischen den Mitgliedstaaten der Europäischen Union über die zentrale Zollabwicklung hinsichtlich der Aufteilung der nationalen Erhebungskosten, die bei der Bereitstellung der traditionellen Eigenmittel für den Haushalt der Europäischen Union einbehalten werden",referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Übereinkommen vom 21. Mai 2014 über die Übertragung von Beiträgen auf den einheitlichen Abwicklungsfonds und über die gemeinsame Nutzung dieser Beiträge,referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Übereinkommen vom 25. Januar 1988 über die gegenseitige Amtshilfe in Steuersachen und zu dem Protokoll vom 27. Mai 2010 zur Änderung des Übereinkommens über die gegenseitige Amtshilfe in Steuersachen,referentenentwurfe
84,,Entwurf eines Gesetzes zu dem Übereinkommen vom 29. Juni 2015 zur Gründung der Asiatischen Infrastruktur-Investitionsbank,referentenentwurfe
84,,Entwurf eines Gesetzes zu der Mehrseitigen Vereinbarung vom 27. Januar 2016 zwischen den zuständigen Behörden über den Austausch länderbezogener Berichte,referentenentwurfe
84,,Entwurf eines Gesetzes zu der Mehrseitigen Vereinbarung vom 29. Oktober 2014 zwischen den zuständigen Behörden über den automatischen Austausch von Informationen über Finanzkonten,referentenentwurfe
84,,Entwurf eines Gesetzes zum Schutz vor Manipulationen an digitalen Grundaufzeichnungen,referentenentwurfe
84,,"Entwurf eines Gesetzes zum Vorschlag für eine Verordnung des Rates zur Ausdehnung der Anwendung der Verordnung (EU) Nr.../2013 über ein Aktionsprogramm in den Bereichen Austausch, Unterstützung und Ausbildung zum Schutz des Euro gegen Geldfälschung (Programm ""Pericles 2020"") auf die nicht teilnehmenden Mitgliedstaaten",referentenentwurfe
84,,"Entwurf eines Gesetzes zur Anhebung des Grundfreibetrags, des Kinderfreibetrags, des Kindergeldes und des Kinderzuschlags",referentenentwurfe
84,,Entwurf eines Gesetzes zur Anpassung der Abgabenordnung an den Zollkodex der Union und zur Änderung weiterer steuerlicher Vorschriften,referentenentwurfe
84,,Entwurf eines Gesetzes zur Anpassung des Erbschaftsteuer- und Schenkungsteuergesetzes an die Rechtsprechung des Bundesverfassungsgerichts,referentenentwurfe
84,,Entwurf eines Gesetzes zur Anpassung des nationalen Steuerrechts an den Beitritt Kroatiens zur EU und zur Änderung weiterer steuerlicher Vorschriften,referentenentwurfe
84,,Entwurf eines Gesetzes zur Anpassung steuerlicher Regelungen an die Rechtsprechung des Bundesverfassungsgerichts,referentenentwurfe
84,,Entwurf eines Gesetzes zur Aufhebung der Gesetze über Bergmannssiedlungen,referentenentwurfe
84,,Entwurf eines Gesetzes zur Auflösung der Bundesmonopolverwaltung für Branntwein und zur Änderung weiterer Gesetze (Branntweinmonopolverwaltung-Auflösungsgesetz - BfBAG),referentenentwurfe
84,,Entwurf eines Gesetzes zur Beendigung der Sonderzuständigkeit der Familienkassen des öffentlichen Dienstes im Bereich des Bundes,referentenentwurfe
84,,Entwurf eines Gesetzes zur Beteiligung des Bundes an den Kosten der Integration und zur weiteren Entlastung von Ländern und Kommunen,referentenentwurfe
84,,Entwurf eines Gesetzes zur Ergänzung des Finanzdienstleistungsaufsichtsrechts im Bereich der Maßnahmen bei Gefahren für die Stabilität des Finanzsystems und zur Änderung der Umsetzung der Wohnimmobilienkreditrichtlinie (Finanzaufsichtsrechtergänzungsgesetz),referentenentwurfe
84,,Entwurf eines Gesetzes zur Modernisierung des Besteuerungsverfahrens,referentenentwurfe
84,,Entwurf eines Gesetzes zur Neuordnung der Aufgaben der Bundesanstalt für Finanzmarktstabilisierung (FMSA-Neuordnungsgesetz - FMSANeuOG),referentenentwurfe
84,,Entwurf eines Gesetzes zur Neuorganisation der Zollverwaltung,referentenentwurfe
84,,Entwurf eines Gesetzes zur Reform der Investmentbesteuerung (Investmentsteuerreformgesetz - InvStRefG),referentenentwurfe
84,,Entwurf eines Gesetzes zur Stärkung der Bekämpfung der Schwarzarbeit und illegalen Beschäftigung,referentenentwurfe
84,,"Entwurf eines Gesetzes zur Teilauflösung des Sondervermögens ""Aufbauhilfe"" und zur Änderung der Aufbauhilfeverordnung",referentenentwurfe
84,,"Entwurf eines Gesetzes zur Umsetzung der Vierten EU-Geldwäscherichtlinie, zur Ausführung der EU-Geldtransferverordnung und zur Neuorganisation der Zentralstelle für Finanztransaktionsuntersuchungen",referentenentwurfe
84,,Entwurf eines Gesetzes zur Umsetzung der Änderungen der EU-Amtshilferichtlinie und von weiteren Maßnahmen gegen Gewinnkürzungen und -verlagerungen,referentenentwurfe
84,,Entwurf eines Gesetzes zur Weiterentwicklung der steuerlichen Verlustverrechnung bei Körperschaften,referentenentwurfe
84,,Entwurf eines Gesetzes zur steuerlichen Förderung des Mietwohnungsneubaus,referentenentwurfe
84,,Entwurf eines Gesetzes zur steuerlichen Förderung von Elektromobilität im Straßenverkehr,referentenentwurfe
84,,Entwurf eines Gesetzes zur Änderung der Abgabenordnung und des Einführungsgesetzes zur Abgabenordnung,referentenentwurfe
84,,Entwurf eines Gesetzes zur Änderung der Finanzhilfeinstrumente nach Artikel 19 des Vertrags vom 2. Februar 2012 zur Einrichtung des Europäischen Stabilitätsmechanismus,referentenentwurfe
84,,Entwurf eines Gesetzes zur Änderung des ESM-Finanzierungsgesetzes,referentenentwurfe
84,,Entwurf eines Gesetzes zur Änderung des Gesetzes zur Verbesserung der personellen Struktur beim Bundeseisenbahnvermögen und in den Postnachfolgeunternehmen sowie zur Änderung weiterer Vorschriften des Postdienstrechts,referentenentwurfe
84,,Entwurf eines Gesetzes zur Änderung des Zollverwaltungsgesetzes,referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2014 (Haushaltsgesetz 2014),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Haushaltsgesetz 2015),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2016 (Haushaltsgesetz 2016),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2017 (Haushaltsgesetz 2017),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2015 (Nachtragshaushaltsgesetz 2015),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung eines Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2016 (Nachtragshaushaltsgesetz 2016),referentenentwurfe
84,,Entwurf eines Gesetzes über die Feststellung eines Zweiten Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2015 (Zweites Nachtragshaushaltsgesetz 2015),referentenentwurfe
84,,Entwurf eines Haushaltsbegleitgesetzes 2014,referentenentwurfe
84,,Entwurf eines Zweiten Gesetzes zur Novellierung von Finanzmarktvorschriften auf Grund europäischer Rechtsakte  (Zweites Finanzmarktnovellierungsgesetz - 2. FiMaNoG),referentenentwurfe
84,,"Entwurf eines Zweiten Gesetzes zur Änderung des Gesetzes zur Errichtung eines Sondervermögens ""Energie- und Klimafonds""",referentenentwurfe
84,,Ent­wurf ei­nes Ge­set­zes ge­gen schäd­li­che Steu­er­prak­ti­ken im Zu­sam­men­hang mit Rech­te­über­las­sun­gen,referentenentwurfe
84,,Ent­wurf ei­nes Ge­set­zes zur Stär­kung der be­trieb­li­chen Al­ters­ver­sor­gung und zur Än­de­rung an­de­rer Ge­set­ze (Be­triebs­ren­ten­stär­kungs­ge­setz),referentenentwurfe
84,,Ent­wurf ei­nes Zwei­ten Ge­set­zes zur Än­de­rung des Ener­gie­steu­er- und des Strom­steu­er­ge­set­zes,referentenentwurfe
84,,Erstes Gesetz zur Novellierung von Finanzmarktvorschriften auf Grund europäischer Rechtsakte (Erstes Finanzmarktnovellierungsgesetz - 1. FiMaNoG),referentenentwurfe
84,,Gesetz zum automatischen Austausch von Informationen über Finanzkonten in Steuersachen und zur Änderung weiterer Gesetze,referentenentwurfe
84,,Gesetz zur Absicherung stabiler und fairer Leistungen für Lebensversicherte (Lebensversicherungsreformgesetz - LVRG),referentenentwurfe
84,,Gesetz zur Anpassung des nationalen Bankenabwicklungsrechts an den Einheitlichen Abwicklungsmechanismus und die europäischen Vorgaben zur Bankenabgabe (Abwicklungsmechanismusgesetz - AbwMechG)  = Anpassungsgesetz des nationalen Bankenabwicklungsrechts an die SRM-Verordnung,referentenentwurfe
84,,Gesetz zur Anpassung von Gesetzen auf dem Gebiet des Finanzmarktes,referentenentwurfe
84,,Gesetz zur Beendigung der Sonderzuständigkeit der Familienkassen des öffentlichen Dienstes im Bereich des Bundes,referentenentwurfe
84,,Gesetz zur Förderung von Investitionen finanzschwacher Kommunen und zur Entlastung von Ländern und Kommunen bei der Aufnahme und Unterbringung von Asylbewerbern,referentenentwurfe
84,,Gesetz zur Modernisierung der Finanzaufsicht über Versicherungen,referentenentwurfe
84,,Gesetz zur Neuregelung des bundesstaatlichen Finanzausgleichsystems ab dem Jahr 2020 und zur Änderung haushaltsrechtlicher Vorschriften,referentenentwurfe
84,,Gesetz zur Umsetzung der Richtlinie 2014/49/EU des Europäischen Parlaments und des Rates vom 16. April 2014 über Einlagensicherungssysteme (DGSD-Umsetzungsgesetz),referentenentwurfe
84,,"Gesetz zur Umsetzung der Richtlinie 2014/59/EU des Europäischen Parlaments und des Rates vom 15. Mai 2014 zur Festlegung eines Rahmens für die Sanierung und Abwicklung von Kreditinstituten und Wertpapierfirmen und zur Änderung der Richtlinie 82/891/EWG des Rates, der Richtlinien 2001/24/EG, 2002/47/EG, 2004/25/EG, 2005/56/EG, 2007/36/EG, 2011/35/EU, 2012/30/EU und 2013/36/EU sowie der Verordnungen (EU) Nr. 1093/2010 und (EU) Nr. 648/2012 des Europäischen Parlaments und des Rates (BRRD-Umsetzungsgesetz)",referentenentwurfe
84,,"Gesetz zur Umsetzung der Richtlinie 2014/91/EU des Europäischen Parlaments und des Rates vom 23. Juli 2014 zur Änderung der Richtlinie 2009/65/EG zur Koordinierung der Rechts- und Verwaltungsvorschriften betreffend bestimmte Organismen für gemeinsame Anlagen in Wertpapieren (OGAW) im Hinblick auf die Aufgaben der Verwahrstelle, die Vergütungspolitik und Sanktionen",referentenentwurfe
84,,"Gesetz zur Umsetzung der Richtlinie über die Vergleichbarkeit von Zahlungskontoentgelten, den Wechsel von Zahlungskonten sowie den Zugang zu Zahlungskonten mit grundlegenden Funktionen",referentenentwurfe
84,,Gesetz zur Umsetzung der Transparenzrichtlinie-Änderungsrichtlinie,referentenentwurfe
84,,Gesetz zur Verringerung der Abhängigkeit von Ratings,referentenentwurfe
84,,Gesetz zur Weiterentwicklung des Personalrechts der Beamtinnen und Beamten der früheren Deutschen Bundespost,referentenentwurfe
84,,Gesetz zur schnelleren Entlastung der Länder und Kommunen bei der Aufnahme und Unterbringung von Asylbewerbern (Entlastungsbeschleunigungsgesetz)  (Hinweis: Gesetzgebungsverfahren hat sich erledigt).,referentenentwurfe
84,,Gesetz zur weiteren Entlastung von Ländern und Kommunen ab 2015 und zum quantitativen und qualitativen Ausbau der Kindertagesbetreuung sowie zur Änderung des Lastenausgleichsgesetzes,referentenentwurfe
84,,Gesetz zur Änderung des Kommunalinvestitionsförderungsgesetzes und zur Änderung weiterer Gesetze,referentenentwurfe
84,,Gesetz zur Änderung von Gesetzen über Sondervermögen des Bundes,referentenentwurfe
84,,Gesetzesvorhaben,referentenentwurfe
84,,Kleinanlegerschutzgesetz,referentenentwurfe
84,,Kraftfahrzeugsteuergesetzes und des Versicherungssteuergesetzes (Zweites Verkehrsteueränderungsgesetz - 2.VerkehrStÄndG),referentenentwurfe
84,,"Re­fe­ren­ten­ent­wurf ei­nes Ge­set­zes zur Um­set­zung der Vier­ten EU-Geld­wä­sche­richt­li­nie, zur Aus­füh­rung der EU-Geldtrans­fer­ver­ord­nung und zur Neu­or­ga­ni­sa­ti­on der Zen­tral­stel­le für Fi­nanz­trans­ak­ti­ons­un­ter­su­chun­gen",referentenentwurfe
84,,Steueränderungsgesetz 2015  (Vormals: Gesetz zur Umsetzung der Protokollerklärung zum Gesetz zur Anpassung der Abgabenordnung an den Zollkodex der Union und zur Änderung weiterer steuerlicher Vorschriften),referentenentwurfe
84,,Zweites Gesetz zur Änderung des Gesetzes über Bausparkassen,referentenentwurfe
91,,Entwurf eines Gesetzes zu dem Übereinkommen des Europarats vom 11. Mai 2011 zur Verhütung und Bekämpfung von Gewalt gegen Frauen und häuslicher Gewalt,referentenentwurfe
91,,"Entwurf eines Gesetzes zum Vorschlag für eine Verordnung des Rates über das  Programm ""Europa für Bürgerinnen und Bürger"" für den Zeitraum 2014-2020",referentenentwurfe
91,,Entwurf eines Gesetzes zur Regulierung des Prostitutionsgewerbes sowie zum Schutz von in der Prostitution tätigen Personen (ProstSchG),referentenentwurfe
91,,Entwurf eines Gesetzes zur Stärkung von Kindern und Jugendlichen  (Kinder- und Jugendstärkungsgesetz – KJSG),referentenentwurfe
91,,Formulierungshilfe für einen Entwurf eines Gesetzes der Fraktionen der CDU/CSU und der SPD zur Änderung des Gesetzes über Finanzhilfen des Bundes zum Ausbau der Tagesbetreuung für Kinder und des Kinderbetreuungsfinanzierungs-gesetzes,referentenentwurfe
91,,Gesetz für die gleichberechtigte Teilhabe von Frauen und Männern an Führungspositionen in der Privatwirtschaft und im öffentlichen Dienst ,referentenentwurfe
91,,Gesetz zum Schutz von Kindern und Jugendlichen vor den Gefahren des Konsums von elektronischen Zigaretten und elektronischen Shishas,referentenentwurfe
91,,Gesetz zur Verbesserung der Unterbringung  Versorgung und Betreuung ausländischer Kinder und Jugendlicher ,referentenentwurfe
91,,"Gesetz zur besseren Vereinbarkeit von Familie, Pflege und Beruf",referentenentwurfe
91,,Gesetzes zum weiteren quantitativen und qualitativen Ausbau der Kindertagesbetreuung ,referentenentwurfe
91,,Reform der Pflegeausbildung: Pflegeberufegesetz,referentenentwurfe
92,,Einunddreißigste Verordnung zur Änderung betäubungsmittelrechtlicher Vorschriften,referentenentwurfe
92,,Entwurf eines Gesetzes zur Fortschreibung der Vorschriften für Blut- und Gewebezubereitungen und zur Änderung anderer Vorschriften,referentenentwurfe
92,,Entwurf eines Gesetzes zur Verbesserung der Handlungsfähigkeit der Selbstverwaltung der Spitzenorganisationen in der gesetzlichen Krankenversicherung sowie zur Stärkung der über sie geführten Aufsicht (GKV-Selbstverwaltungsstärkungsgesetz),referentenentwurfe
92,,Entwurf eines Gesetzes zur Änderung betäubungsmittelrechtlicher u.a. Vorschriften,referentenentwurfe
92,,Gesetz für sichere digitale Kommunikation und Anwendungen im Gesundheitswesen sowie zur Änderung weiterer Gesetze (E-Health-Gesetz),referentenentwurfe
92,,Gesetz zur Reform der Pflegeberufe (Pflegeberufereformgesetz – PflBRefG),referentenentwurfe
92,,Gesetz zur Reform der Strukturen der Krankenhausversorgung   (Krankenhausstrukturgesetz – KHSG),referentenentwurfe
92,,Gesetz zur Stärkung der Versorgung in der gesetzlichen Krankenversicherung  (GKV-Versorgungsstärkungsgesetz – GKV-VSG),referentenentwurfe
92,,Gesetz zur Umsetzung der Berufsanerkennungs-Richtlinie,referentenentwurfe
87,,Asylverfahrensbeschleunigungsgesetz,referentenentwurfe
87,,Entwurf eines Bundesbesoldungs- und -versorgungsanpassungsgesetzes 2014/2015 (BBVAnpG 2014/2015),referentenentwurfe
87,,Entwurf eines Bundesbesoldungs- und -versorgungsanpassungsgesetzes 2016/2017 (BBVAnpG 2016/2017),referentenentwurfe
87,,Entwurf eines Ersten Gesetzes zur Änderung des Bundesmeldegesetzes und weiterer Vorschriften (1. BMGÄndG) sowie Entwurf einer Verordnung zur Änderung der Ersten Bundesmeldedatenübermittlungsverordnung und weiterer Vorschriften,referentenentwurfe
87,,Entwurf eines Ersten Gesetzes zur Änderung des E-Government-Gesetzes,referentenentwurfe
87,,Entwurf eines Ersten Gesetzes zur Änderung des Europol-Gesetzes,referentenentwurfe
87,,Entwurf eines Ersten Gesetzes zur Änderung des Luftsicherheitsgesetzes,referentenentwurfe
87,,Entwurf eines Fünften Gesetzes zur Änderung des Sprengstoffgesetzes,referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Abkommen vom 11. Juli 2016 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Arabischen Republik Ägypten über die Zusammenarbeit im Sicherheitsbereich,referentenentwurfe
87,,"Entwurf eines Gesetzes zu dem Abkommen vom 15. Mai 2014 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Polen über die Zusammenarbeit der Polizei-, Grenz- und Zollbehörden",referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Abkommen vom 22. März 2016 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Serbien über die Zusammenarbeit im Sicherheitsbereich,referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Abkommen vom 26. September 2016 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Tunesischen Republik über die Zusammenarbeit im Sicherheitsbereich,referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Abkommen vom 31. Mai 2013 zwischen der Regierung der Bundesrepublik Deutschland und dem Ministerrat der Republik Albanien über die Zusammenarbeit im Sicherheitsbereich,referentenentwurfe
87,,"Entwurf eines Gesetzes zu dem Abkommen vom 9. Juli 2014 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung von Georgien über die Zusammenarbeit bei der Bekämpfung der Organisierten Kriminalität, des Terrorismus und anderer Straftaten von erheblicher Bedeutung",referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Protokoll vom 7. April 2016 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Französischen Republik über den grenzüberschreitenden Einsatz von Luftfahrzeugen zur Ergänzung des Abkommens vom 9. Oktober 1997 über die Zusammenarbeit der Polizei- und Zollbehörden in den Grenzgebieten,referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Vertrag vom 14. April 2014 zwischen der Bundesrepublik Deutschland und der Weltgemeinschaft Reformierter Kirchen - Körperschaft des öffentlichen Rechts -,referentenentwurfe
87,,Entwurf eines Gesetzes zu dem Vertrag vom 28. April 2015 zwischen der Bundesrepublik Deutschland und der Tschechischen Republik über die polizeiliche Zusammenarbeit und zur Änderung des Vertrages vom 2. Februar 2000 zwischen der Bundesrepublik Deutschland und der Tschechischen Republik über die Ergänzung des Europäischen Übereinkommens über die Rechtshilfe in Strafsachen vom 20. April 1959 und die Erleichterung seiner Anwendung,referentenentwurfe
87,,"Entwurf eines Gesetzes zu dem Übereinkommen vom 14. März 2014 über die Ausstellung mehrsprachiger, codierter Auszüge und Bescheinigungen aus Personenstandsregistern",referentenentwurfe
87,,Entwurf eines Gesetzes zum Abbau verzichtbarer Anordnungen der Schriftform im Verwaltungsrecht des Bundes,referentenentwurfe
87,,"Entwurf eines Gesetzes zum Vorschlag für einen Beschluss des Rates zur Aufhebung des Beschlusses 2007/124/EG, Euratom des Rates",referentenentwurfe
87,,Entwurf eines Gesetzes zum besseren Informationsaustausch bei der Bekämpfung des internationalen Terrorismus,referentenentwurfe
87,,Entwurf eines Gesetzes zur Aktualisierung der Strukturreform des Gebührenrechts des Bundes,referentenentwurfe
87,,Entwurf eines Gesetzes zur Einbeziehung der Bundespolizei in den Anwendungsbereich des Bundesgebührengesetzes,referentenentwurfe
87,,"Entwurf eines Gesetzes zur Einstufung der Demokratischen Volksrepublik Algerien, des Königreichs Marokko und der Tunesischen Republik als sichere Herkunftsstaaten",referentenentwurfe
87,,Entwurf eines Gesetzes zur Einstufung weiterer Staaten als sichere Herkunftsstaaten und zur Erleichterung des Arbeitsmarktzugangs für Asylbewerber und geduldete Ausländer,referentenentwurfe
87,,Entwurf eines Gesetzes zur Erhöhung der Sicherheit informationstechnischer Systeme (IT-Sicherheitsgesetz),referentenentwurfe
87,,Entwurf eines Gesetzes zur Steigerung der Attraktivität des Dienstes in der Bundeswehr (Bundeswehr-Attraktivitätssteigerungsgesetz - BwAttraktStG),referentenentwurfe
87,,Entwurf eines Gesetzes zur Stärkung des Datenschutzes und der Zentralstellenfunktion im Gesetz über das Bundeskriminalamt und die Zusamenarbeit des Bundes und der Länder in kriminalpolizeilichen Angelegenheiten,referentenentwurfe
87,,Entwurf eines Gesetzes zur Umsetzung der Richtlinie 2014/55/EU über die elektronische Rechnungsstellung im öffentlichen Auftragswesen,referentenentwurfe
87,,Entwurf eines Gesetzes zur Umsetzung der aufenthaltsrechtlichen Richtlinien 2014/36/EU 2014/66/EU und 2016/801 s ,referentenentwurfe
87,,"Entwurf eines Gesetzes zur Umsetzung des Rahmenbeschlusses 2008/977/JI des Rates vom 27. November 2008 über den Schutz personenbezogener Daten, die im Rahmen der polizeilichen und justiziellen Zusammenarbeit in Strafsachen verarbeitet werden",referentenentwurfe
87,,Entwurf eines Gesetzes zur Umsetzung von Richtlinien der Europäischen Union auf dem Gebiet des Sprengstoffrechts und zur Änderung weiterer Vorschriften,referentenentwurfe
87,,Entwurf eines Gesetzes zur Verbesserung der Fahndung bei besonderen Gefahrenlagen und zum Schutz von Beamtinnen und Beamten der Bundespolizei durch den Einsatz von mobiler Videotechnik,referentenentwurfe
87,,Entwurf eines Gesetzes zur Verbesserung der Registrierung und des Datenaustausches zu aufenthalts- und asylrechtlichen Zwecken (Datenaustauschverbesserungsgesetz),referentenentwurfe
87,,Entwurf eines Gesetzes zur Verbesserung der Zusammenarbeit im Bereich des Verfassungsschutzes,referentenentwurfe
87,,Entwurf eines Gesetzes zur Verlängerung der Befristung von Vorschriften nach den Terrorismusbekämpfungsgesetzen,referentenentwurfe
87,,Entwurf eines Gesetzes zur Vorbereitung eines registergestützten Zensus einschließlich einer Gebäude- und Wohnungszählung 2021 (Zensusvorbereitungsgesetz 2021 - ZensVorbG 2021),referentenentwurfe
87,,Entwurf eines Gesetzes zur besseren Durchsetzung der Ausreisepflicht,referentenentwurfe
87,,"Entwurf eines Gesetzes zur besseren Vereinbarkeit von Familie, Pflege und Beruf für Beamtinnen und Beamte des Bundes und Soldatinnen und Soldaten sowie zur Änderung weiterer dienstrechtlicher Vorschriften",referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Antiterrordateigesetzes und anderer Gesetze,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Bundesbeamtengesetzes und weiterer dienstrechtlicher Vorschriften,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Bundesdatenschutzgesetzes - Erhöhung der Sicherheit in öffentlich zugänglichen großflächigen Anlagen und im öffentlichen Personenverkehr durch optisch-elektronische Einrichtungen (Videoüberwachungsverbesserungsgesetz),referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Bundesministergesetzes und des Gesetzes über die Rechtsverhältnisse der Parlamentarischen Staatssekretäre,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Bundesstatistikgesetzes und anderer Statistikgesetze,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Freizügigkeitsgesetzes/EU und weiterer Vorschriften,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Gesetzes zur Fortentwicklung des Meldewesens,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Grundgesetzes  (Artikel 91b),referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Häftlingshilfegesetzes und zur Bereinigung des Bundesvertriebenengesetzes,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Personalausweisgesetzes zur Einführung eines Ersatz-Personalausweises und zur Änderung des Passgesetzes,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Versorgungsrücklagegesetzes und weiterer dienstrechtlicher Vorschriften,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung des Waffengesetzes und weiterer Vorschriften,referentenentwurfe
87,,Entwurf eines Gesetzes zur Änderung gebührenrechtlicher Regelungen im Aufenthaltsrecht,referentenentwurfe
87,,Entwurf eines Gesetzes über die Verarbeitung von Fluggastdaten zur Umsetzung der Richtlinie (EU) 2016/681 (Fluggastdatengesetz - FlugDaG),referentenentwurfe
87,,Entwurf eines Siebten Besoldungsänderungsgesetzes (7. BesÄndG),referentenentwurfe
87,,Entwurf eines Zweiten Gesetzes zur Änderung des Bundesdatenschutzgesetzes - Stärkung der Unabhängigkeit der Datenschutzaufsicht im Bund durch Errichtung einer obersten Bundesbehörde,referentenentwurfe
87,,Entwurf eines Zweiten Gesetzes zur Änderung des Mikrozensusgesetzes 2005 und des Bevölkerungsstatistikgesetzes,referentenentwurfe
87,,Entwurf eines Zweiten Gesetzes zur Änderung des Staatsangehörigkeitsgesetzes,referentenentwurfe
87,,Entwurf eines Zweiten Gesetzes zur Änderung des Vereinsgesetzes,referentenentwurfe
87,,Entwurf eines Zweiten Gesetzes zur Änderung personenstandsrechtlicher Vorschriften (2. Personenstandsrechts-Änderungsgesetz - 2. PStRÄndG -),referentenentwurfe
87,,GE zu bereichsspezifischen Regelungen der Gesichtsverhüllung,referentenentwurfe
87,,GE zur erleichterten Ausweisung von straffälligen Ausländern und zum erweiterten Ausschluss der Flüchtlingsanerkennung bei straffälligen Asylbewerbern,referentenentwurfe
87,,Gesetz zur Steigerung der Attraktivität des Dienstes  in der Bundeswehr (Gemeinsame Federführung mit BMVg und BMF) ,referentenentwurfe
87,,Gesetz zur Umsetzung der Richtlinie (EU) 2016/1148 des Europäischen Parlaments und des Rates vom 6. Juli 2016 über Maßnahmen zur Gewährleistung eines hohen gemeinsamen Sicherheitsniveaus von Netz- und Informationssystemen in der Union,referentenentwurfe
87,,Gesetz zur Verbesserung der Sachaufklärung in der Verwaltungsvollstreckung,referentenentwurfe
87,,Gesetz zur Verbesserung des Online-Zugangs zu Verwaltungsleistungen (OZG),referentenentwurfe
87,,Gesetz zur Änderung des Asylverfahrensgesetz,referentenentwurfe
87,,Gesetz über die Voraussetzungen und das Verfahren von Sicherheitsüberprüfungen des Bundes (Sicherheitsüberprüfungsgesetz - SÜG) (Novellierung),referentenentwurfe
96,,Abschlussprüferaufsichts-reformgesetz (APAReG),referentenentwurfe
96,,ERP-Wirtschaftsplangesetz 2015,referentenentwurfe
96,,ERP-Wirtschaftsplangesetz 2016,referentenentwurfe
96,,ERP-Wirtschaftsplangesetz 2017,referentenentwurfe
